Leeftijd,Gewicht,Brandstof,Aantal zitplaatsen,Aantal wielen,Aantal deuren,Voertuigsoort
26,900,Geen,0,2,0,Aanhangwagen
10,18950,Diesel,58,6,4,Bus
12,18900,Diesel,91,6,2,Bus
14,995,Geen,0,2,0,Aanhangwagen
37,693,Geen,0,2,0,Aanhangwagen
2,19079,Diesel,89,6,3,Bus
17,970,Benzine,5,4,4,Personenauto
19,4300,Diesel,12,4,6,Bus
4,10550,Diesel,34,4,2,Bus
9,16715,Diesel,63,6,3,Bus
4,1505,Diesel,5,4,4,Personenauto
13,11430,Diesel,34,4,5,Bus
4,13894,Diesel,57,4,2,Bus
0,1987,Elektriciteit,9,4,3,Personenauto
17,212,Benzine,2,2,0,Motorfiets
10,182,Benzine,2,2,0,Motorfiets
16,840,Geen,0,2,0,Aanhangwagen
8,1120,Benzine,4,4,4,Personenauto
18,1006,Benzine,5,4,2,Personenauto
10,203,Benzine,2,2,0,Motorfiets
4,18848,Diesel,54,8,2,Bus
0,1567,Elektriciteit,5,4,5,Personenauto
39,540,Geen,0,2,0,Aanhangwagen
11,194,Benzine,2,2,0,Motorfiets
31,1104,Geen,0,2,0,Aanhangwagen
5,19075,Elektriciteit,47,10,4,Bus
22,891,Benzine,4,4,2,Personenauto
15,192,Benzine,2,2,0,Motorfiets
10,405,Geen,0,2,0,Aanhangwagen
10,1196,Benzine,5,4,4,Personenauto
6,16685,Diesel,42,6,3,Bus
5,9150,Diesel,39,6,5,Bus
0,13290,Diesel,59,6,2,Bus
14,785,Geen,0,4,0,Aanhangwagen
7,1320,Elektriciteit,5,4,4,Personenauto
12,238,Benzine,2,2,0,Motorfiets
13,205,Benzine,2,2,0,Motorfiets
2,20255,Elektriciteit,52,10,3,Bus
6,3627,Diesel,21,4,2,Bus
9,8945,Diesel,41,4,3,Bus
2,9200,Diesel,37,6,3,Bus
12,15490,Diesel,64,6,2,Bus
1,1065,Benzine,5,4,4,Personenauto
14,253,Benzine,2,2,0,Motorfiets
4,18623,Diesel,89,6,2,Bus
2,13461,Diesel,52,6,2,Bus
20,500,Geen,0,2,0,Aanhangwagen
9,420,Geen,0,2,0,Aanhangwagen
11,184,Benzine,2,2,0,Motorfiets
33,1820,Geen,0,2,0,Aanhangwagen
10,545,Geen,0,2,0,Aanhangwagen
10,150,Benzine,2,2,0,Motorfiets
11,17685,CNG,54,6,2,Bus
19,1956,Diesel,5,4,4,Personenauto
5,17978,Diesel,93,6,3,Bus
10,1058,Benzine,5,4,5,Personenauto
20,480,Geen,0,2,0,Aanhangwagen
14,242,Benzine,2,2,0,Motorfiets
26,7790,Diesel,39,4,5,Bus
12,360,Geen,0,2,0,Aanhangwagen
2,955,Benzine,5,4,4,Personenauto
24,980,Geen,0,2,0,Aanhangwagen
12,1460,Geen,0,2,0,Aanhangwagen
3,1065,Elektriciteit,5,4,5,Personenauto
5,11280,Diesel,41,6,3,Bus
2,3606,Diesel,18,6,2,Bus
30,360,Geen,0,2,0,Aanhangwagen
66,2340,Geen,0,2,0,Aanhangwagen
10,900,Geen,0,2,0,Aanhangwagen
8,1256,Benzine,5,4,5,Personenauto
2,1591,Elektriciteit,5,4,4,Personenauto
8,13993,Diesel,55,4,2,Bus
8,100,Benzine,2,2,0,Motorfiets
5,11477,Diesel,44,4,2,Bus
25,870,Geen,0,2,0,Aanhangwagen
13,204,Benzine,2,2,0,Motorfiets
6,18270,Elektriciteit,45,6,6,Bus
13,848,Benzine,5,4,4,Personenauto
12,940,Geen,0,2,0,Aanhangwagen
0,222,Benzine,2,2,0,Motorfiets
19,775,Benzine,4,4,4,Personenauto
12,12550,CNG,32,4,4,Bus
10,1403,Benzine,5,4,4,Personenauto
10,935,Benzine,5,4,4,Personenauto
3,1425,Benzine,4,4,2,Personenauto
14,780,Geen,0,2,0,Aanhangwagen
18,203,Benzine,2,2,0,Motorfiets
0,213,Benzine,2,2,0,Motorfiets
1,1308,Benzine,5,4,4,Personenauto
5,102,Benzine,1,2,0,Motorfiets
9,12898,CNG,36,4,2,Bus
23,940,Geen,0,2,0,Aanhangwagen
2,9200,Diesel,37,6,3,Bus
7,11437,Diesel,30,4,4,Bus
11,839,Benzine,4,4,2,Personenauto
12,4720,Diesel,12,4,2,Bus
11,8820,Diesel,43,4,6,Bus
20,920,Geen,0,2,0,Aanhangwagen
15,183,Benzine,2,2,0,Motorfiets
10,12400,Diesel,39,4,2,Bus
2,1180,Benzine,5,4,4,Personenauto
5,9200,Diesel,43,6,4,Bus
18,405,Geen,0,2,0,Aanhangwagen
6,1820,Benzine,5,4,4,Personenauto
17,895,Geen,0,2,0,Aanhangwagen
6,16067,Diesel,55,6,2,Bus
9,300,Geen,0,2,0,Aanhangwagen
4,12900,Elektriciteit,27,6,6,Bus
4,1351,Benzine,5,4,5,Personenauto
4,11540,Diesel,48,4,2,Bus
15,730,Geen,0,2,0,Aanhangwagen
13,1001,Benzine,5,4,4,Personenauto
14,195,Benzine,2,2,0,Motorfiets
17,180,Benzine,2,2,0,Motorfiets
19,270,Geen,0,2,0,Aanhangwagen
13,1225,Benzine,5,4,4,Personenauto
42,684,Geen,0,2,0,Aanhangwagen
17,181,Benzine,2,2,0,Motorfiets
47,714,Geen,0,2,0,Aanhangwagen
39,674,Geen,0,2,0,Aanhangwagen
4,186,Benzine,2,2,0,Motorfiets
0,285,Benzine,2,2,0,Motorfiets
0,217,Benzine,2,2,0,Motorfiets
11,780,Benzine,4,4,4,Personenauto
14,113,Benzine,2,2,0,Motorfiets
13,430,Geen,0,2,0,Aanhangwagen
4,223,Benzine,2,2,0,Motorfiets
31,9900,Diesel,45,4,4,Bus
1,13650,Elektriciteit,44,6,4,Bus
4,210,Benzine,2,2,0,Motorfiets
5,195,Benzine,2,2,0,Motorfiets
8,225,Benzine,2,2,0,Motorfiets
2,12060,Elektriciteit,36,6,2,Bus
3,2130,Diesel,5,4,4,Personenauto
8,215,Benzine,2,2,0,Motorfiets
22,1280,Geen,0,2,0,Aanhangwagen
12,19700,Elektriciteit,45,6,2,Bus
13,11430,Diesel,31,4,5,Bus
6,1421,Diesel,5,4,4,Personenauto
13,11430,Diesel,31,4,2,Bus
16,303,Benzine,2,2,0,Motorfiets
13,305,Benzine,2,2,0,Motorfiets
23,500,Geen,0,2,0,Aanhangwagen
8,237,Benzine,2,2,0,Motorfiets
18,365,Geen,0,2,0,Aanhangwagen
4,238,Benzine,2,2,0,Motorfiets
24,880,Geen,0,2,0,Aanhangwagen
28,687,Geen,0,2,0,Aanhangwagen
18,620,Geen,0,2,0,Aanhangwagen
11,243,Benzine,2,2,0,Motorfiets
15,300,Geen,0,2,0,Aanhangwagen
4,9150,Diesel,41,6,2,Bus
5,237,Benzine,2,2,0,Motorfiets
9,2750,Diesel,17,4,2,Bus
8,1485,Benzine,5,4,4,Personenauto
13,1500,Benzine,5,4,4,Personenauto
3,1057,Benzine,5,4,4,Personenauto
17,8815,Diesel,41,4,4,Bus
4,11267,Diesel,44,4,2,Bus
24,6240,Geen,0,2,0,Aanhangwagen
9,1029,Benzine,5,4,2,Personenauto
14,177,Benzine,2,2,0,Motorfiets
10,1160,Geen,0,2,0,Aanhangwagen
10,186,Benzine,2,2,0,Motorfiets
14,217,Benzine,2,2,0,Motorfiets
10,251,Benzine,2,2,0,Motorfiets
6,213,Benzine,2,2,0,Motorfiets
8,950,Benzine,5,4,4,Personenauto
21,695,Benzine,2,4,2,Personenauto
8,205,Benzine,2,2,0,Motorfiets
0,1430,Elektriciteit,5,4,4,Personenauto
29,720,Geen,0,2,0,Aanhangwagen
9,1180,Benzine,5,4,4,Personenauto
36,1250,Geen,0,2,0,Aanhangwagen
8,11500,Diesel,34,4,3,Bus
48,480,Geen,0,2,0,Aanhangwagen
9,1285,Elektriciteit,5,4,4,Personenauto
28,236,Geen,0,2,0,Aanhangwagen
7,13325,Diesel,55,4,4,Bus
2,1390,Elektriciteit,5,4,5,Personenauto
15,1224,Geen,0,2,0,Aanhangwagen
9,1295,Benzine,5,4,2,Personenauto
20,435,Geen,0,2,0,Aanhangwagen
26,895,Geen,0,2,0,Aanhangwagen
56,4780,Diesel,30,4,2,Bus
26,545,Geen,0,2,0,Aanhangwagen
3,19095,Elektriciteit,49,10,3,Bus
6,1267,Benzine,5,4,4,Personenauto
31,729,Geen,0,2,0,Aanhangwagen
23,900,Geen,0,2,0,Aanhangwagen
23,855,Geen,0,2,0,Aanhangwagen
12,12350,CNG,32,4,2,Bus
4,11650,Diesel,42,4,2,Bus
13,172,Benzine,2,2,0,Motorfiets
1,210,Benzine,2,2,0,Motorfiets
28,241,Benzine,2,2,0,Motorfiets
11,1180,Benzine,5,4,4,Personenauto
7,11437,Diesel,30,4,4,Bus
20,780,Geen,0,2,0,Aanhangwagen
11,1365,Benzine,5,4,4,Personenauto
4,14486,Diesel,39,6,2,Bus
12,184,Benzine,2,2,0,Motorfiets
11,176,Benzine,2,2,0,Motorfiets
5,205,Benzine,2,2,0,Motorfiets
11,367,Benzine,2,2,0,Motorfiets
11,1627,Benzine,7,4,4,Personenauto
5,3063,Diesel,18,4,3,Bus
15,208,Benzine,2,2,0,Motorfiets
22,975,Benzine,5,4,4,Personenauto
14,200,Benzine,2,2,0,Motorfiets
11,460,Geen,0,2,0,Aanhangwagen
18,990,Geen,0,2,0,Aanhangwagen
7,13325,Diesel,55,4,2,Bus
17,950,Geen,0,2,0,Aanhangwagen
5,1350,Benzine,5,4,4,Personenauto
1,1505,Elektriciteit,5,4,4,Personenauto
13,290,Benzine,2,2,0,Motorfiets
17,1369,Benzine,5,4,4,Personenauto
30,777,Geen,0,2,0,Aanhangwagen
5,1400,Diesel,5,4,5,Personenauto
1,13650,Elektriciteit,44,6,4,Bus
3,2085,Diesel,5,4,5,Personenauto
26,1200,Geen,0,2,0,Aanhangwagen
1,213,Benzine,2,2,0,Motorfiets
13,775,Benzine,4,4,2,Personenauto
15,211,Benzine,2,2,0,Motorfiets
32,616,Geen,0,2,0,Aanhangwagen
19,600,Geen,0,2,0,Aanhangwagen
3,106,Elektriciteit,2,2,0,Motorfiets
9,219,Benzine,2,2,0,Motorfiets
2,252,Benzine,2,2,0,Motorfiets
15,235,Benzine,2,2,0,Motorfiets
2,1064,Benzine,5,4,4,Personenauto
7,815,Benzine,4,4,2,Personenauto
8,251,Benzine,2,2,0,Motorfiets
33,825,Geen,0,2,0,Aanhangwagen
14,946,Geen,0,4,0,Aanhangwagen
0,184,Benzine,2,2,0,Motorfiets
14,197,Benzine,2,2,0,Motorfiets
19,365,Geen,0,2,0,Aanhangwagen
14,1125,Geen,0,2,0,Aanhangwagen
13,8875,Diesel,40,4,2,Bus
21,1080,Geen,0,2,0,Aanhangwagen
22,865,Benzine,4,4,2,Personenauto
21,410,Geen,0,2,0,Aanhangwagen
8,12525,Elektriciteit,25,4,4,Bus
18,1695,Benzine,4,4,2,Personenauto
11,365,Benzine,2,2,0,Motorfiets
10,10950,Diesel,34,4,2,Bus
21,1035,Geen,0,2,0,Aanhangwagen
30,380,Benzine,2,2,0,Motorfiets
9,12938,CNG,36,4,2,Bus
14,1010,Geen,0,4,0,Aanhangwagen
17,8815,Diesel,17,4,2,Bus
26,849,Geen,0,2,0,Aanhangwagen
30,420,Geen,0,2,0,Aanhangwagen
21,252,Benzine,2,2,0,Motorfiets
2,11980,CNG,36,6,2,Bus
11,2025,Elektriciteit,5,4,4,Personenauto
22,1475,Benzine,5,4,4,Personenauto
13,203,Benzine,2,2,0,Motorfiets
15,219,Benzine,2,2,0,Motorfiets
18,1310,Benzine,5,4,4,Personenauto
9,950,Benzine,5,4,4,Personenauto
25,760,Geen,0,2,0,Aanhangwagen
2,206,Benzine,2,2,0,Motorfiets
19,395,Geen,0,2,0,Aanhangwagen
9,8945,Diesel,41,4,3,Bus
22,740,Geen,0,2,0,Aanhangwagen
5,3265,Diesel,20,4,3,Bus
9,251,Benzine,2,2,0,Motorfiets
23,1130,Benzine,5,4,2,Personenauto
10,300,Geen,0,2,0,Aanhangwagen
21,247,Benzine,2,2,0,Motorfiets
3,945,Benzine,4,4,3,Personenauto
17,1120,Geen,0,2,0,Aanhangwagen
27,290,Geen,0,2,0,Aanhangwagen
6,208,Benzine,2,2,0,Motorfiets
24,900,Geen,0,6,0,Aanhangwagen
6,1310,Benzine,5,4,4,Personenauto
31,442,Geen,0,2,0,Aanhangwagen
14,1226,Diesel,5,4,2,Personenauto
29,542,Geen,0,2,0,Aanhangwagen
4,13665,Diesel,55,6,2,Bus
20,239,Benzine,2,2,0,Motorfiets
16,996,Benzine,5,4,2,Personenauto
14,460,Geen,0,2,0,Aanhangwagen
20,920,Geen,0,2,0,Aanhangwagen
51,5330,Diesel,23,4,2,Bus
10,405,Geen,0,6,0,Aanhangwagen
4,1275,Benzine,5,4,4,Personenauto
15,980,Geen,0,2,0,Aanhangwagen
10,776,Geen,0,4,0,Aanhangwagen
7,1155,Benzine,5,4,4,Personenauto
18,800,Geen,0,6,0,Aanhangwagen
5,13625,Diesel,55,6,2,Bus
15,15990,Diesel,63,6,3,Bus
3,15769,CNG,56,8,2,Bus
2,11880,Elektriciteit,36,6,2,Bus
36,430,Geen,0,2,0,Aanhangwagen
12,1004,Benzine,5,4,2,Personenauto
87,3520,Benzine,26,4,2,Bus
3,206,Benzine,2,2,0,Motorfiets
4,1355,Elektriciteit,5,4,4,Personenauto
18,375,Geen,0,2,0,Aanhangwagen
14,372,Benzine,2,2,0,Motorfiets
18,1190,Geen,0,2,0,Aanhangwagen
12,128,Benzine,2,2,0,Motorfiets
15,680,Geen,0,4,0,Aanhangwagen
4,133,Benzine,2,2,0,Motorfiets
16,16660,Diesel,62,6,4,Bus
8,183,Benzine,2,2,0,Motorfiets
14,12400,Diesel,59,4,3,Bus
1,815,Benzine,4,4,4,Personenauto
0,202,Benzine,2,2,0,Motorfiets
8,840,Benzine,4,4,2,Personenauto
13,570,Geen,0,2,0,Aanhangwagen
21,1010,Geen,0,2,0,Aanhangwagen
3,2190,Elektriciteit,5,4,5,Personenauto
11,1268,Benzine,5,4,4,Personenauto
6,199,Benzine,2,2,0,Motorfiets
13,840,Benzine,4,4,2,Personenauto
11,825,Geen,0,4,0,Aanhangwagen
24,780,Geen,0,2,0,Aanhangwagen
18,1050,Geen,0,2,0,Aanhangwagen
19,365,Geen,0,2,0,Aanhangwagen
16,5136,Diesel,17,4,4,Bus
6,13732,Diesel,52,4,2,Bus
21,245,Benzine,2,2,0,Motorfiets
20,405,Geen,0,2,0,Aanhangwagen
14,242,Benzine,2,2,0,Motorfiets
9,1210,Geen,0,2,0,Aanhangwagen
7,175,Benzine,2,2,0,Motorfiets
9,1050,Diesel,5,4,2,Personenauto
14,670,Geen,0,2,0,Aanhangwagen
9,313,Benzine,2,2,0,Motorfiets
10,118,Benzine,2,2,0,Motorfiets
11,191,Benzine,2,2,0,Motorfiets
4,1180,Benzine,5,4,5,Personenauto
26,1330,Geen,0,2,0,Aanhangwagen
16,720,Geen,0,2,0,Aanhangwagen
16,214,Benzine,2,2,0,Motorfiets
5,1025,Benzine,5,4,4,Personenauto
9,3920,Diesel,19,4,2,Bus
11,5280,Elektriciteit,18,4,4,Bus
5,11335,Diesel,46,6,2,Bus
36,644,Geen,0,2,0,Aanhangwagen
0,191,Benzine,2,2,0,Motorfiets
10,1120,Geen,0,2,0,Aanhangwagen
19,965,Geen,0,6,0,Aanhangwagen
20,600,Geen,0,2,0,Aanhangwagen
26,1010,Geen,0,2,0,Aanhangwagen
14,215,Benzine,2,2,0,Motorfiets
20,980,Geen,0,2,0,Aanhangwagen
3,13310,Diesel,48,6,2,Bus
7,815,Benzine,4,4,4,Personenauto
11,1075,Benzine,5,4,4,Personenauto
9,14068,Diesel,51,4,3,Bus
10,1240,Benzine,5,4,4,Personenauto
25,690,Geen,0,2,0,Aanhangwagen
14,950,Benzine,5,4,4,Personenauto
0,1697,Elektriciteit,5,4,5,Personenauto
10,13256,Diesel,51,4,4,Bus
13,11430,Diesel,31,4,2,Bus
0,219,Benzine,2,2,0,Motorfiets
29,782,Geen,0,2,0,Aanhangwagen
18,1067,Benzine,5,4,4,Personenauto
2,12455,Elektriciteit,39,6,4,Bus
13,8875,Diesel,42,4,4,Bus
35,660,Geen,0,2,0,Aanhangwagen
3,9500,Elektriciteit,24,6,2,Bus
1,189,Benzine,2,2,0,Motorfiets
6,15165,Diesel,62,8,2,Bus
12,17950,Diesel,89,8,2,Bus
28,1009,Geen,0,2,0,Aanhangwagen
14,194,Benzine,2,2,0,Motorfiets
8,13475,Diesel,55,4,4,Bus
30,644,Geen,0,2,0,Aanhangwagen
15,307,Benzine,2,2,0,Motorfiets
16,750,Geen,0,2,0,Aanhangwagen
11,780,Benzine,4,4,4,Personenauto
4,152,Benzine,2,2,0,Motorfiets
6,15625,Diesel,64,8,2,Bus
16,234,Benzine,2,2,0,Motorfiets
11,8820,Diesel,43,4,2,Bus
7,1316,Benzine,5,4,4,Personenauto
11,480,Geen,0,2,0,Aanhangwagen
2,190,Benzine,2,2,0,Motorfiets
21,865,Benzine,5,4,4,Personenauto
11,1176,Elektriciteit,5,4,4,Personenauto
44,400,Geen,0,2,0,Aanhangwagen
3,329,Benzine,2,2,0,Motorfiets
1,13100,Elektriciteit,44,6,3,Bus
12,200,Benzine,2,2,0,Motorfiets
14,1229,Benzine,4,4,2,Personenauto
5,12300,Diesel,43,6,2,Bus
4,14065,Diesel,55,6,2,Bus
31,440,Geen,0,2,0,Aanhangwagen
13,1149,Benzine,5,4,4,Personenauto
2,15211,Diesel,58,6,5,Bus
19,241,Benzine,2,2,0,Motorfiets
1,1266,Benzine,5,4,5,Personenauto
4,206,Benzine,2,2,0,Motorfiets
5,175,Benzine,2,2,0,Motorfiets
15,1139,Benzine,5,4,2,Personenauto
4,237,Benzine,2,2,0,Motorfiets
0,10060,Elektriciteit,37,6,3,Bus
15,290,Geen,0,2,0,Aanhangwagen
4,1400,Benzine,5,4,5,Personenauto
18,430,Geen,0,6,0,Aanhangwagen
22,1280,Geen,0,2,0,Aanhangwagen
8,19974,Diesel,86,6,4,Bus
9,8945,Diesel,41,4,2,Bus
5,826,Benzine,4,4,5,Personenauto
4,203,Benzine,2,2,0,Motorfiets
7,356,Benzine,2,2,0,Motorfiets
9,11807,CNG,29,4,2,Bus
10,101,Benzine,1,2,0,Motorfiets
4,15441,Diesel,63,6,2,Bus
7,198,Benzine,2,2,0,Motorfiets
14,1100,Geen,0,2,0,Aanhangwagen
23,1090,Geen,0,2,0,Aanhangwagen
8,237,Benzine,2,2,0,Motorfiets
2,9200,Diesel,37,6,3,Bus
16,169,Benzine,2,2,0,Motorfiets
10,1240,Benzine,5,4,4,Personenauto
12,15770,Diesel,59,6,6,Bus
2,922,Benzine,4,4,4,Personenauto
3,13665,Diesel,55,6,2,Bus
9,1070,Elektriciteit,5,4,4,Personenauto
15,255,Benzine,2,2,0,Motorfiets
16,1170,Geen,0,2,0,Aanhangwagen
10,12970,Diesel,44,4,4,Bus
10,1050,Diesel,5,4,2,Personenauto
27,683,Geen,0,2,0,Aanhangwagen
19,440,Geen,0,2,0,Aanhangwagen
0,193,Benzine,2,2,0,Motorfiets
1,20255,Elektriciteit,52,10,3,Bus
14,187,Benzine,2,2,0,Motorfiets
25,1010,Geen,0,2,0,Aanhangwagen
3,1294,Benzine,5,4,4,Personenauto
11,870,Geen,0,2,0,Aanhangwagen
5,11710,Diesel,44,4,2,Bus
11,235,Benzine,2,2,0,Motorfiets
16,1430,Benzine,5,4,4,Personenauto
0,13665,Diesel,59,6,2,Bus
10,193,Benzine,2,2,0,Motorfiets
8,3170,Diesel,4,4,3,Personenauto
16,480,Geen,0,2,0,Aanhangwagen
6,355,Geen,0,4,0,Aanhangwagen
43,655,Geen,0,2,0,Aanhangwagen
12,203,Benzine,2,2,0,Motorfiets
2,180,Benzine,2,2,0,Motorfiets
2,10295,Elektriciteit,29,6,3,Bus
38,738,Geen,0,2,0,Aanhangwagen
8,840,Benzine,4,4,2,Personenauto
13,265,Benzine,2,2,0,Motorfiets
2,13500,Diesel,57,6,2,Bus
15,278,Geen,0,2,0,Aanhangwagen
13,775,Benzine,4,4,2,Personenauto
14,540,Geen,0,2,0,Aanhangwagen
33,1000,Geen,0,2,0,Aanhangwagen
8,1180,Benzine,5,4,4,Personenauto
1,261,Benzine,2,2,0,Motorfiets
4,205,Benzine,2,2,0,Motorfiets
41,8940,Diesel,10,4,6,Bus
21,870,Benzine,4,4,2,Personenauto
7,11007,Diesel,44,4,2,Bus
13,1056,Benzine,5,4,4,Personenauto
4,314,Benzine,2,2,0,Motorfiets
2,12750,Elektriciteit,43,6,3,Bus
10,620,Geen,0,4,0,Aanhangwagen
2,134,Benzine,2,2,0,Motorfiets
2,13550,Elektriciteit,39,6,4,Bus
11,1335,Benzine,5,4,4,Personenauto
15,1060,Benzine,5,4,4,Personenauto
13,1327,Benzine,4,4,2,Personenauto
17,1260,Geen,0,2,0,Aanhangwagen
5,1424,Benzine,5,4,5,Personenauto
6,193,Benzine,2,2,0,Motorfiets
10,1362,Geen,0,2,0,Aanhangwagen
8,22800,Diesel,50,8,3,Bus
5,9150,Diesel,39,6,2,Bus
3,17590,Diesel,62,8,4,Bus
22,1040,Geen,0,2,0,Aanhangwagen
8,805,Benzine,4,4,4,Personenauto
5,825,Benzine,4,4,5,Personenauto
19,231,Benzine,2,2,0,Motorfiets
11,1120,Diesel,5,4,4,Personenauto
16,1430,Benzine,5,4,2,Personenauto
14,229,Benzine,2,2,0,Motorfiets
3,14103,Diesel,55,6,2,Bus
16,931,Benzine,4,4,2,Personenauto
9,12910,CNG,33,4,2,Bus
3,11450,Diesel,44,6,2,Bus
5,9150,Diesel,39,6,2,Bus
28,263,Geen,0,2,0,Aanhangwagen
13,212,Benzine,2,2,0,Motorfiets
0,1311,Benzine,5,4,5,Personenauto
28,210,Benzine,2,2,0,Motorfiets
1,13650,Elektriciteit,44,6,4,Bus
5,9150,Diesel,39,6,6,Bus
14,955,Benzine,5,4,4,Personenauto
2,10295,Elektriciteit,29,6,3,Bus
19,360,Geen,0,2,0,Aanhangwagen
5,162,Benzine,2,2,0,Motorfiets
52,1045,Benzine,4,4,2,Personenauto
2,13665,Diesel,55,6,2,Bus
1,249,Benzine,1,2,0,Motorfiets
22,1040,Geen,0,2,0,Aanhangwagen
15,300,Benzine,2,2,0,Motorfiets
10,1115,Benzine,5,4,4,Personenauto
3,1480,Elektriciteit,5,4,4,Personenauto
31,840,Geen,0,2,0,Aanhangwagen
69,4810,Diesel,21,4,2,Bus
14,1163,Benzine,5,4,4,Personenauto
9,986,Geen,0,2,0,Aanhangwagen
3,11450,Diesel,44,6,3,Bus
15,219,Benzine,2,2,0,Motorfiets
42,670,Geen,0,2,0,Aanhangwagen
8,955,Benzine,5,4,4,Personenauto
2,3650,Diesel,24,4,4,Bus
10,208,Benzine,2,2,0,Motorfiets
4,1708,Benzine,5,4,5,Personenauto
2,1180,Benzine,5,4,4,Personenauto
2,12455,Diesel,39,6,4,Bus
9,268,Benzine,2,2,0,Motorfiets
1,13100,Elektriciteit,44,6,3,Bus
7,1294,Benzine,5,4,4,Personenauto
4,207,Benzine,2,2,0,Motorfiets
56,395,Benzine,2,2,0,Motorfiets
18,515,Geen,0,2,0,Aanhangwagen
24,840,Geen,0,2,0,Aanhangwagen
14,197,Benzine,2,2,0,Motorfiets
7,246,Benzine,2,2,0,Motorfiets
25,1900,Geen,0,2,0,Aanhangwagen
10,860,Geen,0,2,0,Aanhangwagen
16,332,Benzine,2,2,0,Motorfiets
29,794,Geen,0,2,0,Aanhangwagen
12,271,Benzine,2,2,0,Motorfiets
3,1063,Benzine,5,4,4,Personenauto
5,905,Benzine,4,4,3,Personenauto
22,1005,Benzine,5,4,4,Personenauto
11,570,Geen,0,4,0,Aanhangwagen
7,1295,Benzine,5,4,5,Personenauto
12,400,Geen,0,2,0,Aanhangwagen
7,237,Benzine,2,2,0,Motorfiets
19,11860,Diesel,41,4,2,Bus
1,248,Benzine,2,2,0,Motorfiets
9,1060,Elektriciteit,5,4,4,Personenauto
15,168,Benzine,2,2,0,Motorfiets
7,18995,Diesel,91,6,2,Bus
13,1205,Benzine,5,4,4,Personenauto
2,242,Benzine,2,2,0,Motorfiets
15,197,Benzine,2,2,0,Motorfiets
5,1635,Elektriciteit,5,4,5,Personenauto
9,8945,Diesel,41,4,3,Bus
0,1969,Elektriciteit,5,4,5,Personenauto
1,1262,Benzine,5,4,5,Personenauto
6,1285,Benzine,5,4,4,Personenauto
9,8945,Diesel,41,4,6,Bus
17,183,Benzine,2,2,0,Motorfiets
13,11995,CNG,42,4,4,Bus
4,850,Geen,0,2,0,Aanhangwagen
2,1405,Benzine,5,4,4,Personenauto
8,191,Benzine,2,2,0,Motorfiets
16,1442,Benzine,5,4,4,Personenauto
2,1605,Diesel,5,4,4,Personenauto
12,12550,CNG,32,4,3,Bus
5,12950,Diesel,55,6,2,Bus
12,12550,CNG,32,4,2,Bus
6,3705,Diesel,20,4,3,Bus
5,860,Benzine,5,4,5,Personenauto
15,205,Benzine,2,2,0,Motorfiets
12,335,Geen,0,2,0,Aanhangwagen
1,1460,Benzine,5,4,4,Personenauto
8,1294,Benzine,5,4,4,Personenauto
13,128,Benzine,2,2,0,Motorfiets
15,300,Geen,0,2,0,Aanhangwagen
14,900,Benzine,5,4,4,Personenauto
1,1690,Elektriciteit,5,4,4,Personenauto
5,195,Benzine,2,2,0,Motorfiets
2,12455,Elektriciteit,39,6,4,Bus
1,13650,Elektriciteit,44,6,4,Bus
0,182,Benzine,2,2,0,Motorfiets
3,16500,Diesel,43,6,2,Bus
15,480,Geen,0,2,0,Aanhangwagen
12,238,Benzine,2,2,0,Motorfiets
13,1055,Benzine,2,4,2,Personenauto
5,8550,Diesel,31,6,5,Bus
4,238,Benzine,2,2,0,Motorfiets
15,900,Geen,0,2,0,Aanhangwagen
5,16584,Diesel,49,6,3,Bus
10,446,Geen,0,4,0,Aanhangwagen
1,13340,Elektriciteit,35,6,2,Bus
24,950,Geen,0,2,0,Aanhangwagen
9,174,Benzine,2,2,0,Motorfiets
2,12750,Elektriciteit,43,6,3,Bus
4,15481,Diesel,65,6,6,Bus
10,10950,Diesel,34,4,6,Bus
13,1060,Geen,0,2,0,Aanhangwagen
11,210,Benzine,2,2,0,Motorfiets
13,1335,Diesel,5,4,4,Personenauto
10,222,Benzine,2,2,0,Motorfiets
3,13546,Diesel,51,4,2,Bus
13,3395,Diesel,21,4,2,Bus
25,740,Geen,0,2,0,Aanhangwagen
10,1745,Diesel,5,4,4,Personenauto
26,1080,Geen,0,2,0,Aanhangwagen
2,21235,Elektriciteit,45,10,6,Bus
2,1133,Benzine,5,4,5,Personenauto
20,870,Benzine,5,4,4,Personenauto
16,211,Benzine,2,2,0,Motorfiets
23,1048,Geen,0,2,0,Aanhangwagen
4,1400,Benzine,5,4,5,Personenauto
7,1700,Diesel,5,4,4,Personenauto
14,275,Benzine,2,2,0,Motorfiets
4,243,Benzine,2,2,0,Motorfiets
7,195,Benzine,2,2,0,Motorfiets
4,233,Benzine,2,2,0,Motorfiets
2,176,Benzine,2,2,0,Motorfiets
16,12560,Diesel,44,4,3,Bus
13,8728,Diesel,40,4,2,Bus
26,8240,Diesel,39,4,2,Bus
1,216,Benzine,2,2,0,Motorfiets
41,524,Geen,0,2,0,Aanhangwagen
10,198,Benzine,2,2,0,Motorfiets
16,270,Geen,0,2,0,Aanhangwagen
4,1370,Benzine,4,4,2,Personenauto
16,945,Benzine,5,4,4,Personenauto
8,11500,Diesel,34,4,6,Bus
5,199,Benzine,2,2,0,Motorfiets
4,13665,Diesel,57,6,2,Bus
12,1140,Benzine,5,4,2,Personenauto
